6.910293102264404297e-01,1.384137630462646484e+00,-1.332658648490905762e+00,-1.081130504608154297e+00,-9.139263033866882324e-01,1.338891685009002686e-01,-3.359320461750030518e-01,-7.897506952285766602e-01,2.147040843963623047e+00,-9.976491332054138184e-02,1.854086875915527344e+00,5.673325657844543457e-01,-1.367104649543762207e-01,-5.520764589309692383e-01,6.742979288101196289e-01,-6.434062719345092773e-01,5.641872882843017578e-01,4.092144966125488281e-01,8.560445904731750488e-01,-2.455378621816635132e-01,1.233826756477355957e+00,-6.615157127380371094e-01,-9.865614175796508789e-01,-1.162378430366516113e+00,-1.134756088256835938e+00,-2.018058538436889648e+00,1.552403569221496582e-01,4.031142219901084900e-02,-6.571668982505798340e-01,-7.393498420715332031e-01,-3.074853420257568359e-01,7.443643808364868164e-01,1.246569395065307617e+00,-3.594547212123870850e-01,-2.377937287092208862e-01,-2.754755318164825439e-01,9.325683861970901489e-02,3.417178988456726074e-01,-2.761635541915893555e+00,-8.990751504898071289e-01,-8.069679141044616699e-02,-8.200020790100097656e-01,-1.564955234527587891e+00,1.234105974435806274e-01,3.401758372783660889e-01,-2.762773036956787109e-01,5.594695806503295898e-01,-6.991216540336608887e-01,5.526297688484191895e-01,1.012947678565979004e+00
1.120443701744079590e+00,9.705549478530883789e-01,6.859428286552429199e-01,4.427077621221542358e-02,-1.385518759489059448e-01,-7.503839731216430664e-01,-1.011352181434631348e+00,2.738056182861328125e-01,-2.204490900039672852e+00,2.814238548278808594e+00,-3.167991042137145996e-01,-1.614148974418640137e+00,-2.440822124481201172e+00,-5.791683197021484375e-01,2.597435235977172852e+00,8.226711302995681763e-02,1.653359770774841309e+00,6.610572934150695801e-01,-7.145616412162780762e-01,3.759252429008483887e-01,-2.702149935066699982e-02,1.594988703727722168e-01,1.728006362915039062e+00,3.061600625514984131e-01,-8.186172246932983398e-01,8.523938655853271484e-01,-1.566682219505310059e+00,5.464449990540742874e-03,1.695447266101837158e-01,-3.801122903823852539e-01,3.559353649616241455e-01,1.328049421310424805e+00,-1.240180015563964844e+00,1.043929219245910645e+00,-6.999712586402893066e-01,1.727392315864562988e+00,-3.079185783863067627e-01,-2.800982892513275146e-01,1.051856398582458496e+00,2.045792341232299805e-01,2.040348947048187256e-01,1.419578790664672852e+00,-3.086747527122497559e-01,9.170977473258972168e-01,1.172038197517395020e+00,4.382153153419494629e-01,1.253717094659805298e-01,-8.126407265663146973e-01,1.130419969558715820e+00,-5.734708905220031738e-02
-1.563187718391418457e+00,-1.018399715423583984e+00,-9.232012927532196045e-02,-6.623807549476623535e-01,5.028131604194641113e-01,-7.088523507118225098e-01,9.939044713973999023e-01,-5.821318030357360840e-01,6.913445591926574707e-01,-1.823137164115905762e+00,1.667463183403015137e-01,-9.880814552307128906e-01,6.067346334457397461e-01,9.924823641777038574e-01,7.111826539039611816e-01,-1.136406898498535156e+00,4.285729527473449707e-01,-1.891570925712585449e+00,-2.320494651794433594e+00,-2.547814130783081055e+00,-8.061588406562805176e-01,1.356219768524169922e+00,1.158176183700561523e+00,-9.726500511169433594e-02,-2.379636526107788086e+00,1.052622914314270020e+00,-2.989673316478729248e-01,5.210200548171997070e-01,-1.425062060356140137e+00,-9.754412770271301270e-01,5.616955459117889404e-02,7.693982124328613281e-01,6.438502073287963867e-01,-6.718118190765380859e-01,-6.660213470458984375e-01,9.021947383880615234e-01,-1.385154366493225098e+00,-1.477746486663818359e+00,-8.091937750577926636e-03,7.614544034004211426e-02,-6.432600021362304688e-01,4.856227636337280273e-01,-6.543298959732055664e-01,-1.411512792110443115e-01,-1.269973993301391602e+00,2.345620393753051758e-01,-3.348599374294281006e-01,8.619252592325210571e-02,-4.429122209548950195e-01,6.441321969032287598e-01
-1.539398193359375000e+00,4.762615859508514404e-01,5.993081331253051758e-01,2.484058588743209839e-01,-3.168421089649200439e-01,1.013746857643127441e+00,1.373424381017684937e-01,1.480050444602966309e+00,-1.986854910850524902e+00,-4.301548376679420471e-02,-1.080281615257263184e+00,-9.999606013298034668e-01,-7.042293548583984375e-01,-4.070520102977752686e-01,-5.657536983489990234e-01,-2.478494197130203247e-01,1.940276622772216797e-01,-1.012331366539001465e+00,2.643349766731262207e-01,9.623060226440429688e-01,-1.435313940048217773e+00,4.707704484462738037e-01,-1.773300290107727051e+00,-3.919076025485992432e-01,1.756830066442489624e-01,5.431361794471740723e-01,4.183256998658180237e-02,-1.039780139923095703e+00,1.623322248458862305e+00,-1.580064296722412109e+00,-1.727844119071960449e+00,-5.558409690856933594e-01,-7.355520725250244141e-01,7.797628045082092285e-01,-7.853062748908996582e-01,7.810209393501281738e-01,-5.530204176902770996e-01,-7.673715949058532715e-01,9.208154678344726562e-01,1.101549267768859863e+00,7.972268462181091309e-01,-1.173144817352294922e+00,8.813475966453552246e-01,7.776218652725219727e-01,3.323940336704254150e-01,2.317442178726196289e+00,-1.145401835441589355e+00,6.422530412673950195e-01,-1.581574797630310059e+00,8.633875846862792969e-01
-9.139129891991615295e-03,1.852786540985107422e+00,1.459104008972644806e-02,-4.841487109661102295e-01,-1.067340612411499023e+00,5.981651134788990021e-03,3.068047463893890381e-01,3.774107992649078369e-01,-4.494626522064208984e-01,1.193893313407897949e+00,-4.656201303005218506e-01,1.520551204681396484e+00,-5.459266528487205505e-02,1.042923092842102051e+00,1.133194923400878906e+00,-8.055413961410522461e-01,-1.462006807327270508e+00,4.784353673458099365e-01,-4.756330847740173340e-01,-2.676232576370239258e+00,-8.771196007728576660e-02,1.273884654045104980e+00,1.012934803962707520e+00,-2.734512090682983398e-01,4.368962645530700684e-01,5.846490263938903809e-01,-3.198566436767578125e-01,8.473115973174571991e-03,9.389331936836242676e-02,2.544376552104949951e-01,-1.602200388908386230e+00,7.063142657279968262e-01,-1.402737498283386230e+00,-8.360219001770019531e-02,3.920361399650573730e-01,2.049631029367446899e-01,5.990367531776428223e-01,-1.214204311370849609e+00,1.975573897361755371e-01,-1.017267346382141113e+00,-3.693520724773406982e-01,9.563320875167846680e-02,-6.722596883773803711e-01,-1.253351211547851562e+00,9.593496918678283691e-01,-2.826522350311279297e+00,-2.211541980504989624e-01,-4.795508086681365967e-01,5.082986354827880859e-01,-1.685637474060058594e+00
9.364984631538391113e-01,8.230370283126831055e-01,3.643772006034851074e-01,-7.272607684135437012e-01,8.359663486480712891e-01,6.428178548812866211e-01,6.446754932403564453e-01,1.942417472600936890e-01,1.535578668117523193e-01,-5.406913757324218750e-01,-9.899085760116577148e-01,4.787751734256744385e-01,-1.025742411613464355e+00,5.079680085182189941e-01,1.558587789535522461e+00,8.389780521392822266e-01,-7.837530374526977539e-01,1.020012378692626953e+00,-4.356106519699096680e-01,-7.049182057380676270e-01,-2.423353195190429688e-01,1.257851600646972656e+00,1.164899945259094238e+00,-3.679559230804443359e-01,1.177036464214324951e-01,5.528481602668762207e-01,3.146296143531799316e-01,-8.197786211967468262e-01,1.814504384994506836e+00,-6.365971565246582031e-01,-1.523791849613189697e-01,-3.644727170467376709e-01,1.586072921752929688e+00,-3.030753321945667267e-02,1.342034339904785156e+00,-9.205515384674072266e-01,-8.873894214630126953e-01,6.367343664169311523e-02,1.173210859298706055e+00,1.132167503237724304e-01,7.869253158569335938e-01,-1.411162614822387695e+00,1.642125546932220459e-01,-6.228331103920936584e-02,-1.123898506164550781e+00,-3.872655630111694336e-01,4.910854101181030273e-01,-1.277262806892395020e+00,-1.001345634460449219e+00,-1.417132019996643066e+00
1.971766166388988495e-02,7.342073321342468262e-01,6.005517840385437012e-01,-7.680882215499877930e-01,8.022946119308471680e-01,-1.684223413467407227e+00,4.706054925918579102e-02,-2.294551767408847809e-02,-4.641083776950836182e-01,6.303830146789550781e-01,-3.586961701512336731e-02,6.237853169441223145e-01,-1.490430235862731934e+00,3.158832490444183350e-01,-6.615087985992431641e-01,-5.121422931551933289e-02,-1.970710754394531250e+00,-5.597290396690368652e-01,1.357725739479064941e+00,-9.801281690597534180e-01,1.030196174979209900e-01,-9.724302887916564941e-01,3.715066015720367432e-01,-1.041078329086303711e+00,1.537422180175781250e+00,-4.030993878841400146e-01,-2.224151194095611572e-01,1.817033886909484863e-01,-3.245874121785163879e-02,-2.276910990476608276e-01,4.433684051036834717e-01,1.506499946117401123e-01,-1.345393300056457520e+00,-9.608114957809448242e-01,-1.173980757594108582e-01,-7.990761399269104004e-01,4.598183929920196533e-01,-1.259802222251892090e+00,2.407414019107818604e-01,6.764187216758728027e-01,8.540412187576293945e-01,1.893429905176162720e-01,1.202159285545349121e+00,-6.964936256408691406e-01,-2.700720548629760742e+00,-1.608350634574890137e+00,5.602355003356933594e-01,-8.890701532363891602e-01,-1.361648559570312500e+00,-8.147719502449035645e-01
8.944435715675354004e-01,1.089130401611328125e+00,1.666811108589172363e+00,1.582630276679992676e+00,-1.292858004570007324e+00,4.358242452144622803e-01,4.587525874376296997e-02,-1.425747513771057129e+00,3.131478130817413330e-01,4.128336012363433838e-01,1.019951224327087402e+00,-1.188026189804077148e+00,3.193121850490570068e-01,5.734867453575134277e-01,-8.238223195075988770e-01,-9.574340581893920898e-01,7.130410522222518921e-02,8.857119083404541016e-02,-7.266696076840162277e-03,-4.440673589706420898e-01,-2.426475659012794495e-02,-3.430917859077453613e-02,-2.391638420522212982e-02,-9.326093196868896484e-01,-1.092505931854248047e+00,-9.621444940567016602e-01,4.607533216476440430e-01,1.168064117431640625e+00,9.367548227310180664e-01,-1.389702677726745605e+00,-5.344452261924743652e-01,-1.385849118232727051e+00,8.982174992561340332e-01,3.441672027111053467e-01,7.427813410758972168e-01,1.876858592033386230e+00,-1.498553156852722168e+00,-7.632506489753723145e-01,-1.162438988685607910e+00,4.772890806198120117e-01,-1.292544007301330566e+00,7.494874596595764160e-01,-1.888702988624572754e+00,-1.050066709518432617e+00,1.601725369691848755e-01,3.520175814628601074e-01,2.831020832061767578e+00,7.465040683746337891e-01,5.422713160514831543e-01,7.080288529396057129e-01
3.224865794181823730e-01,3.171914815902709961e-01,-6.778267621994018555e-01,-2.324486337602138519e-02,-1.443267941474914551e+00,-2.872965671122074127e-02,2.767689228057861328e+00,-3.813159167766571045e-01,8.105846047401428223e-01,-1.214129090309143066e+00,-4.959805309772491455e-01,2.590198755264282227e+00,-2.359276294708251953e+00,3.089299201965332031e-01,-9.240503311157226562e-01,-2.392657995223999023e-01,1.215342164039611816e+00,2.496948987245559692e-01,1.200087785720825195e+00,6.734936237335205078e-01,-4.217509627342224121e-01,-2.126226663589477539e+00,-9.020230770111083984e-01,-9.152989983558654785e-01,1.796983122825622559e+00,5.456914193928241730e-03,-1.300562173128128052e-01,-8.063209652900695801e-01,-2.953608334064483643e-01,-9.882979393005371094e-01,6.024057269096374512e-01,9.554792642593383789e-01,9.666145443916320801e-01,4.288209602236747742e-02,5.265240743756294250e-02,-6.779595017433166504e-01,5.029159188270568848e-01,-9.373294115066528320e-01,4.185917228460311890e-02,1.203467622399330139e-01,3.242965340614318848e-01,1.431253671646118164e+00,-1.270184159278869629e+00,-7.555969953536987305e-01,8.576309084892272949e-01,5.641820430755615234e-01,1.751237213611602783e-01,2.987361252307891846e-01,4.668435454368591309e-01,-2.040734142065048218e-01
1.003680467605590820e+00,-3.207873702049255371e-01,-9.922400861978530884e-02,7.024505138397216797e-01,-9.425536990165710449e-01,-1.163889169692993164e-01,-4.829086065292358398e-01,-6.323401629924774170e-02,1.922897934913635254e+00,5.501250028610229492e-01,-4.762509465217590332e-01,7.568553686141967773e-01,1.559515118598937988e+00,1.991502344608306885e-01,-3.792930021882057190e-02,-9.417172521352767944e-02,4.071317613124847412e-01,-3.862508833408355713e-01,-1.706745624542236328e+00,1.167649254202842712e-01,8.913090229034423828e-01,1.042031168937683105e+00,2.590658664703369141e-01,-2.184160752221941948e-03,-6.735036969184875488e-01,1.059205174446105957e+00,1.041457533836364746e+00,-9.550784230232238770e-01,1.917157024145126343e-01,1.641976594924926758e+00,-1.001785635948181152e+00,2.055305540561676025e-01,-1.073155045509338379e+00,-4.328683912754058838e-01,1.715231537818908691e+00,1.449401021003723145e+00,-8.816605806350708008e-01,1.719051837921142578e+00,-2.036029815673828125e+00,-5.127917975187301636e-02,1.212515495717525482e-02,2.649341583251953125e+00,-5.959928631782531738e-01,-7.230754494667053223e-01,1.367922306060791016e+00,-2.344743460416793823e-01,1.579499959945678711e+00,-1.251605153083801270e+00,-1.277402043342590332e-01,4.784748256206512451e-01
